image_path,mask_path
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU131.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU131.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD152.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD152.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD155.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD155.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD118.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD118.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD252.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD252.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU98.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU98.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/MCA140.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/MCA140.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NYU0039.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NYU0039.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD153.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD153.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD315.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD315.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/EMC007.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/EMC007.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/EMC036.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/EMC036.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU117.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU117.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU18.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU18.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/EMC021.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/EMC021.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/IU23.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/IU23.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/IU72.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/IU72.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NYU0150.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NYU0150.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/MCF28.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/MCF28.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/EMC122.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/EMC122.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/MCF42.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/MCF42.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD226.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD226.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/EMC033.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/EMC033.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD138.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD138.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/MCF04.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/MCF04.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU77.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU77.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD258.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD258.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD189.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD189.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD219.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD219.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD150.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD150.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU169.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU169.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU47.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU47.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD171.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD171.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD120.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD120.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD137.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD137.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU27.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU27.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NYU0134.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NYU0134.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU121.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU121.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NYU0020.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NYU0020.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/IU62.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/IU62.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/IU26.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/IU26.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD265.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD265.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD107.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD107.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU34.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU34.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU30.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU30.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD292.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD292.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU78.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU78.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NYU0135.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NYU0135.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU57.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU57.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NYU0122.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NYU0122.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/EMC071.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/EMC071.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NYU0101.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NYU0101.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NYU0144.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NYU0144.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NYU0159.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NYU0159.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU153.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU153.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/AHN21.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/AHN21.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU29.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU29.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NYU0056.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NYU0056.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NYU0143.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NYU0143.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD127.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD127.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD283.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD283.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD139.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD139.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU37.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU37.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NYU0172.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NYU0172.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/MCF06.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/MCF06.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NYU0119.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NYU0119.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/AHN29.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/AHN29.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD284.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD284.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/EMC041.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/EMC041.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NYU0164.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NYU0164.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU72.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU72.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/EMC075.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/EMC075.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NYU0018.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NYU0018.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NYU0022.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NYU0022.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NYU0149.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NYU0149.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU147.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU147.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU99.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU99.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU32.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU32.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NYU0140.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NYU0140.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NYU0105.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NYU0105.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/MCA05.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/MCA05.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD124.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD124.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU67.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU67.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD145.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD145.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/EMC091.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/EMC091.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD142.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD142.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/MCF18.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/MCF18.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD250.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD250.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD225.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD225.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/MCF14.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/MCF14.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU168.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU168.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU89.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU89.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/EMC018.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/EMC018.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NYU0160.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NYU0160.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NYU0073.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NYU0073.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU114.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU114.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/MCF20.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/MCF20.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NYU0157.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NYU0157.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/MCA138.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/MCA138.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NYU0081.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NYU0081.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NYU0077.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NYU0077.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/IU40.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/IU40.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NYU0053.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NYU0053.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/AHN79.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/AHN79.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/IU18.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/IU18.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/AHN11.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/AHN11.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NYU0173.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NYU0173.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NYU0116.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NYU0116.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/IU42.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/IU42.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU13.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU13.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU69.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU69.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NYU0032.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NYU0032.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU16.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU16.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU160.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU160.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NYU0129.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NYU0129.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/IU78.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/IU78.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NYU0033.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NYU0033.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU41.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU41.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NYU0098.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NYU0098.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD313.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD313.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/MCF16.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/MCF16.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/IU34.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/IU34.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NYU0091.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NYU0091.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NYU0100.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NYU0100.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD146.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD146.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/MCA63.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/MCA63.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/EMC073.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/EMC073.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU149.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU149.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/AHN09.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/AHN09.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD306.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD306.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD119.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD119.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD135.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD135.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD183.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD183.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/MCA26.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/MCA26.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/IU63.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/IU63.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD213.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD213.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU104.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU104.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU156.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU156.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU135.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU135.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/IU3.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/IU3.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU39.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU39.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU144.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU144.nii.gz
